PLAYER_NAME,ID,MIN,SEASONS,AST_PER_MIN,FG3A_PER_MIN,FGA_PER_MIN,FTA_PER_MIN,PTS_PER_MIN,REB_PER_MIN,group,ind,n1,n2,n3,origin,d1,d2,d3,id1,id2,id3
Channing Frye,101112,23.22834422657952,9,0.04663842255677038,0.18542817776718962,0.32400689939137917,0.04094051572856766,0.38738731978904145,0.1926736642277437,0,201,439,689,366,0.0,0.7456481392371527,0.8702364163248163,0.8751040557758089,202337,203998,201858
Ike Diogu,101113,12.731973684210526,2,0.004133811477527567,0.0,0.3100358608145676,0.13228196728088215,0.4319832994016308,0.23976106569659894,4,202,934,318,464,0.0,0.7686538873211654,0.8425801762183392,0.8696652797536356,1629140,201274,202396
Deron Williams,101114,33.726897627965045,8,0.22870420016549917,0.13209208356244778,0.38661503902703825,0.12637309045318673,0.4861699384921365,0.09533505988933286,2,203,386,49,259,0.0,0.8516422378445507,0.9468267734792951,1.0232881304182015,201952,1884,200768
Andrew Bynum,101115,29.775626016260162,4,0.04177586185241271,0.0009829614553508873,0.34764070137576375,0.1403996612059517,0.48115963239425924,0.3117626082554564,4,204,492,337,476,0.0,0.34504482255143243,0.49431135107910473,0.5634158535298622,202702,201581,202685
Antoine Wright,101120,19.23538288288288,2,0.049879925203530004,0.12434854592992692,0.2859314022230523,0.05409513015030719,0.30700742695693817,0.13558909245466605,0,205,238,568,803,0.0,0.3362802436914604,0.4490222116902528,0.4698569592826578,101214,203138,1627846
Joey Graham,101121,13.18704248366013,2,0.02973804499614025,0.03196839837085077,0.2832548785882359,0.08103617261448218,0.34793512645484087,0.15389438285502577,3,206,400,185,456,0.0,0.6594396245457023,0.6994957523805866,0.7252950415172549,201970,2754,202365
Danny Granger,101122,30.95810633213859,6,0.06298255996705765,0.1609297028570039,0.4450458832966353,0.15016246374498854,0.5593175500015726,0.15004668698034324,2,207,665,186,433,0.0,0.8889946714797209,0.9847788171947047,1.0126066552792343,203930,2755,202331
Gerald Green,101123,21.24185924369748,8,0.04460433433470558,0.2276700169367899,0.4278455661462003,0.07308781169256635,0.49806524991037093,0.12530752018197774,2,208,220,570,407,0.0,0.289026188780969,0.570669890632554,0.826469477468084,101139,203142,201977
Hakim Warrick,101124,18.10353120243531,4,0.04439205583982539,0.007819055289969245,0.33823719818866965,0.19043183044925097,0.45930644138819343,0.19951202368921528,4,209,1,304,380,0.0,1.0047933967551688,1.0137392425601754,1.0898529140421602,406,201171,201946
Nate Robinson,101126,20.499955357142856,7,0.15621404518157345,0.1769748337140688,0.4229103286374753,0.0760744978393536,0.48011138235637857,0.08928590872366883,2,210,301,616,902,0.0,0.32435500310417004,0.5203115019988785,0.636871826124112,201166,203504,1628988
Jarrett Jack,101127,27.438897058823528,9,0.1785384102109232,0.07643989720475175,0.33905549496340803,0.09151349656589912,0.400823755456643,0.10772599010099983,1,211,388,373,139,0.0,0.3796876533255646,0.5864268145785665,0.7528310703693603,201954,201938,2551
Francisco Garcia,101128,19.529605943152454,6,0.05636443443880175,0.1645285779921361,0.3026611356308897,0.03195307726988409,0.3284617570289327,0.10419481718440465,0,212,608,120,127,0.0,0.30982395255941014,0.3546615443512286,0.47456116782985125,203493,2427,2446
Luther Head,101129,16.812825203252032,2,0.10082314725377814,0.12113284598115792,0.34091280006673186,0.0725346383120706,0.3938630860345434,0.09937245448753673,0,213,533,735,783,0.0,0.37724676536906615,0.419625147310464,0.4991750459166224,203085,1626196,1627782
Johan Petro,101130,12.811124794745485,4,0.04575764469893841,0.0038451802268015473,0.29261821525959775,0.037682766222655165,0.2895420710781565,0.2603187013544647,3,214,511,801,4,0.0,0.566600915809307,0.5770631429377158,0.6051535208349919,202730,1627834,686
Jason Maxiell,101131,19.453923992673992,6,0.025136881854537007,0.00042365531215511816,0.24515520730042836,0.08557837305533386,0.27975372445976304,0.2262319366908331,3,215,567,70,293,0.0,0.5095248006326433,0.520629650580861,0.5367723697257006,203135,2041,201157
Linas Kleiza,101132,22.82398148148148,3,0.04137947821289337,0.15253611576517553,0.38945391259193757,0.08235327526683679,0.4288049850100812,0.17363153603057216,0,216,485,10,716,0.0,0.3895152012448738,0.5590824984497492,0.5756081181325209,202694,739,1626162
Ian Mahinmi,101133,16.612097149505527,10,0.032252196064636765,0.00252134431775662,0.2134738189033938,0.1242812636627534,0.3051877184617909,0.2606439688480906,3,217,598,81,106,0.0,0.41748210119204304,0.4260139191314032,0.5450112065692144,203481,2198,2365
David Lee,101135,29.985919753086417,8,0.086645604655189,0.0014821771288129268,0.3917270636691831,0.11054571085729745,0.4976409709989401,0.29211240913688097,4,218,836,83,430,0.0,0.604057578582435,0.6339341790699842,0.680620697657014,1628385,2200,202328
Brandon Bass,101138,23.449452554744525,8,0.03898741663618748,0.003657502159482658,0.31205497147926503,0.10100931495762744,0.3988233737733749,0.20411974817708534,4,219,284,333,305,0.0,0.5424707425055391,0.5492347529683482,0.6004846970132618,201148,201577,201175
CJ Miles,101139,22.04028165374677,10,0.04902932603200459,0.22080782555876957,0.419246460761474,0.08033212385731599,0.48558025480477424,0.11824719807718753,2,220,208,570,614,0.0,0.289026188780969,0.464718420611905,0.6802688572615216,101123,203142,203501
Ersan Ilyasova,101141,24.83689069423929,10,0.04775618771214853,0.12370220478364752,0.3750317804642698,0.08355846044280037,0.4442574373720418,0.24603654864901434,4,221,721,101,390,0.0,0.5488318871359903,0.6135040656476829,0.6859410907543876,1626168,2246,201957
Ronny Turiaf,101142,16.367586726998493,6,0.0699428937927755,0.0005529082513262886,0.1509439526120768,0.08597723308123789,0.21978102990219972,0.21978102990219972,3,222,151,142,429,0.0,0.8358304416672856,0.8571040804538288,0.8987619617196926,2570,2555,202327
Von Wafer,101144,11.225549450549451,2,0.06265142801204082,0.10376642764494261,0.30934142580945156,0.09006142776730867,0.3700349966961161,0.09201928489268496,0,223,444,302,856,0.0,0.3844487507267131,0.5028560553127821,0.6009640933981417,202343,201167,1628415
Monta Ellis,101145,35.81659444444444,8,0.14188023025329508,0.09492806484641586,0.45086177465535454,0.11786901385096636,0.5178232870641744,0.0935320638927921,2,224,52,371,703,0.0,0.5938909551762187,0.8855630425005145,0.9217238167918785,1888,201936,1626144
Lou Williams,101150,26.903552631578947,10,0.1347133984674517,0.17047032311109156,0.45016772606065747,0.18655550501765295,0.5992817096809429,0.08895757696297638,2,225,514,718,545,0.0,0.8586634471749258,1.1080329699132934,1.1625478257932864,202738,1626164,203100
Mickael Gelabale,101153,17.887638888888887,1,0.04037549207630969,0.08075098415261937,0.21585359225411715,0.03726968499351663,0.28107554099277127,0.1537374505982561,0,226,251,242,397,0.0,0.5064091899603804,0.5950995095769721,0.6749785678556173,200757,200081,201964
Andray Blatche,101154,25.252728205128207,5,0.06567454910177767,0.01754570514036361,0.4313319180339387,0.1218451745858584,0.499077835103676,0.2422282070766865,4,227,128,702,836,0.0,0.5997508381440919,0.6472342393615907,0.8882940845317583,2449,1626143,1628385
Ryan Gomes,101155,25.14974153297683,4,0.05273227984538952,0.09228148972943166,0.28067181208029907,0.04699126550738341,0.30661269168166005,0.13991064571881573,0,228,850,877,660,0.0,0.4219236247167663,0.4257248514227075,0.5112393443457032,1628407,1628503,203922
Amir Johnson,101161,22.43242382901319,10,0.06185015275021336,0.01915712695803069,0.24958999693891412,0.07267544988840213,0.33917237157122904,0.25384713626292094,3,229,725,445,458,0.0,0.42704620417352723,0.4415216653306142,0.498153873503366,1626172,202344,202379
Marcin Gortat,101162,26.939853007688825,10,0.04527901619795108,0.0009569536237609236,0.3003827059005341,0.0824994755642312,0.38751585164297614,0.30748430910844415,3,230,584,338,401,0.0,0.4289770424731152,0.43092199571779,0.514846832655206,203382,201582,201971
Fabricio Oberto,101177,11.214726775956285,2,0.07455068593939955,0.0,0.08770668934047006,0.024850228646466514,0.12717469954368157,0.1593338189685206,3,231,86,31,116,0.0,1.3021399452939786,1.4015975593503422,1.4480753639904016,2205,1563,2408
Ronnie Price,101179,15.289591836734694,8,0.13633772092907961,0.1102142695063049,0.2553233682853672,0.04767053179338447,0.25227245425059064,0.08676036786395974,1,232,138,21,828,0.0,0.4311573132382659,0.5886651303487015,0.6805156036996733,2550,1088,1628373
Jose Calderon,101181,26.03321724709784,10,0.20257318911990874,0.11179746758032699,0.271944951054368,0.0350999456619716,0.325200041024256,0.0917312554505247,1,233,625,387,704,0.0,0.7423650253762809,0.7553871630088831,0.7779869612722772,203521,201953,1626145
Alan Anderson,101187,21.571225845410627,6,0.053412537669416144,0.1478082803430384,0.30485457820751666,0.07188857271229594,0.35222041349926303,0.10245801251051524,0,234,591,789,199,0.0,0.3638202557276919,0.478987339301497,0.5175506099701779,203463,1627789,101110
James Singleton,101189,17.973985507246375,2,0.037090642272850055,0.037090642272850055,0.26527872408190584,0.06208650989150988,0.2838240452183308,0.2878556367697276,3,235,673,165,121,0.0,0.5096529906482461,0.6218731357850619,0.641538325193054,203943,2617,2429
Will Bynum,101198,19.610731707317072,6,0.17891789321071447,0.049571094543981474,0.3780906422566042,0.11015798787551438,0.4361900971522384,0.08421755847257067,1,236,47,388,373,0.0,0.7525876866702147,0.8221936308698414,0.8614284089823204,1863,201954,201938
Stephen Graham,101211,13.664483204134367,2,0.035740253453236524,0.04027869833618719,0.24961446856228683,0.05843247786798987,0.28024897152220385,0.1463648474751591,3,237,471,580,353,0.0,0.3611912392314723,0.46401306658720626,0.5179863223726118,202498,203199,201601
Jawad Williams,101214,14.165416666666667,2,0.04941612495220166,0.12177545077506838,0.29296702650233847,0.05029855575491955,0.28943730329146683,0.11559843515604316,0,238,205,98,877,0.0,0.3362802436914604,0.5339537486979393,0.5439355346580548,101120,2230,1628503
Kelenna Azubuike,101235,20.747777777777777,2,0.040164944036844646,0.12049483211053394,0.3855834627537086,0.11246184330316501,0.5301772612863493,0.16467627055106304,2,239,905,824,490,0.0,0.6261920475065669,0.727874590922537,0.7487355025987799,1628991,1628369,202699
Chuck Hayes,101236,18.95774222222222,7,0.08242894371856753,0.0008439823588931829,0.18666076504187565,0.04684102091857165,0.20987027991143817,0.26163453125688674,3,240,309,142,6,0.0,0.4911285072857368,0.7826833246630136,0.8531175838817647,201187,2555,703
John Lucas III,101249,13.397909760589318,6,0.12989574663594072,0.16700881710335236,0.40824377514152793,0.032989395971032565,0.3962851191020287,0.08082402012902977,1,241,129,719,732,0.0,0.7611928389532634,0.8675839476596373,0.89538950459943,2457,1626166,1626188
Jamario Moon,200081,17.32743489583333,3,0.04779270590127199,0.10505377806600354,0.23400390908264307,0.028855973374352903,0.2565476382813563,0.17043059274227182,0,242,397,566,799,0.0,0.2960544661489616,0.44007869971158026,0.49930108484617675,201964,203133,1627827
Andrea Bargnani,200745,30.003516260162602,7,0.04267792460639776,0.0965334008954235,0.44344395948171383,0.11177551682627983,0.5210771366228755,0.16055028780502015,2,243,249,611,239,0.0,0.7119872625638829,0.8209520405803578,0.8237282994100735,200752,203498,101235
LaMarcus Aldridge,200746,35.23994727189363,10,0.060344796741276886,0.015144748470643878,0.4837732282091758,0.1349756191017694,0.5911916503514746,0.25137159832718187,4,244,702,328,179,0.0,0.9470236399288178,1.134399526162115,1.148518370684752,1626143,201572,2744
Tyrus Thomas,200748,19.495530303030304,5,0.040801893207844844,0.004954515603809731,0.3497305132100987,0.12240567962353453,0.38994952222926005,0.23694242269984184,4,245,305,318,19,0.0,0.47138709525638234,0.47159812770253845,0.5112821104416084,201175,201274,979
Shelden Williams,200749,16.28030214424951,3,0.03160997126964922,0.0003592042189732866,0.19468868668352135,0.0994995686556004,0.2632966925074191,0.2762280443904574,3,246,92,478,522,0.0,0.2906086087290708,0.5646792491552733,0.6812192165664479,2217,202687,202962
Brandon Roy,200750,32.908072463768114,3,0.1183798345588964,0.0890491166213127,0.41512214306255857,0.15325960724142837,0.5221396274294181,0.10675324366471908,2,247,291,432,499,0.0,0.786884532853626,0.8684755541428418,1.049009573465036,201155,202330,202710
Randy Foye,200751,24.329151785714284,8,0.10334456936398684,0.17424716453842665,0.33851218317237736,0.06591152222220184,0.38482640424388,0.08257289810687869,0,248,55,791,299,0.0,0.3733334754876726,0.5609418229844843,0.5730220368417616,1891,1627812,201164
Rudy Gay,200752,34.0464475743349,10,0.07202716715818581,0.08356438410566805,0.43515072845344294,0.12203709559986174,0.5265751288858818,0.17995300537606732,2,249,822,677,243,0.0,0.61159663339588,0.6351414652283393,0.7119872625638829,1628367,203953,200745
JJ Redick,200755,28.221309352517988,10,0.07938284300704453,0.19379202714821853,0.3804972108937529,0.096156738542894,0.510099771538523,0.07637475839727212,2,250,326,614,542,0.0,0.5452107317104482,0.6450620232186824,0.7022983418853023,201569,203501,203095
Thabo Sefolosha,200757,23.902717041800642,10,0.05858419948491643,0.08051123626113084,0.21113180503232223,0.044190377797462786,0.2551204002827646,0.16875747015804285,3,251,226,267,397,0.0,0.5064091899603804,0.5139486870754629,0.5656898416011898,101153,200782,201964
Ronnie Brewer,200758,21.35264129181084,5,0.07956682803301943,0.03419266948058472,0.2453445573156648,0.06595458046728901,0.26819368715814085,0.13515017225975193,3,252,194,508,164,0.0,0.40571513890833893,0.5965011754529236,0.6324518838883284,2863,202723,2605
Rodney Carney,200760,12.550771929824561,2,0.04025753640651166,0.1450948707984691,0.3287698806531786,0.07548288076220935,0.3740596091105042,0.15515925490009702,0,253,346,787,43,0.0,0.38953067787493345,0.4683755648595223,0.5149978439092531,201590,1627786,1740
Shawne Williams,200761,19.546586879432624,4,0.037281363173542026,0.16490880352676254,0.2786577802168397,0.0326552086191609,0.30206067972723827,0.17416111263552478,0,254,73,61,160,0.0,0.30781130537347473,0.3836428874397344,0.41903370425283487,2047,1904,2588
Oleksiy Pecherov,200762,10.081705426356589,1,0.023067341258246575,0.11995017454288218,0.4290525474033863,0.07381549202638904,0.4451996862841589,0.2814215633506082,4,255,724,221,390,0.0,0.9394441473379936,0.9829058040776281,1.0162598351712346,1626171,101141,201957
Rajon Rondo,200765,32.781689342403624,10,0.2910928996712603,0.0508413904255632,0.3039588841871171,0.05779317238171164,0.3259555673916465,0.1527835661257996,1,256,15,694,648,0.0,1.5884530086194548,1.6178042312891225,1.6385908183982687,959,204025,203901
Marcus Williams,200766,14.199371584699453,1,0.18472302129894919,0.09351602953259303,0.3117200984419768,0.06349853857151379,0.3105655795588584,0.10737025613001422,1,257,460,387,502,0.0,0.41682203326680245,0.5544180898537509,0.6263380746750887,202388,201953,202714
Josh Boone,200767,16.594656084656084,1,0.027738897267240364,0.0,0.2133025548480897,0.05547779453448073,0.2419979658142004,0.3013018151441626,3,258,165,311,264,0.0,0.5572209725022227,0.594550350718243,0.6247081824727978,2617,201189,200777
Kyle Lowry,200768,33.22683211678832,10,0.20245707672718996,0.17196549442496126,0.3650642036732251,0.12930364080037327,0.47837514136407205,0.13940892023771131,2,259,655,63,203,0.0,0.6765807053244064,0.820919817578257,1.0232881304182015,203915,1938,101114
Shannon Brown,200769,20.28570147679325,6,0.061307758447431714,0.11528354578282962,0.3882824701670675,0.0734757105057006,0.4257223226540487,0.10529958511963462,0,260,847,114,442,0.0,0.5434633397787194,0.6363269859226162,0.6692272759814709,1628402,2406,202340
Jordan Farmar,200770,20.593140350877192,7,0.159480801391027,0.16510352195289013,0.36036527237395527,0.055886434675488095,0.4094362881865789,0.09183776917709782,1,261,800,411,719,0.0,0.3778614898757533,0.5495635822874553,0.6923731314377187,1627832,201985,1626166
Sergio Rodriguez,200771,19.142823383084576,2,0.2167524428507105,0.1337159854276865,0.34579031800104354,0.04678110277353464,0.37580819228072826,0.095901260685746,1,262,449,183,772,0.0,0.3845011487659701,0.48956630975213467,1.0410001153107618,202349,2749,1627755
Mardy Collins,200776,10.938217054263566,1,0.09354868429445157,0.036143809841038106,0.27214162703840455,0.04464823568598825,0.23599781719736646,0.10630532306187679,1,263,752,164,508,0.0,0.721304682110154,0.783882514718674,0.8301296086578983,1627362,2605,202723
Joel Freeland,200777,11.985755555555555,3,0.03615402728053115,0.0011124316086317278,0.24974089613782288,0.043941048540953244,0.261421428028456,0.28589492341835404,3,264,4,511,165,0.0,0.4239737118303529,0.47015947183883916,0.5740231298091113,686,202730,2617
Steve Novak,200779,12.398185071574643,8,0.019793120653502864,0.23281658168682745,0.2892269755493106,0.021030190694346793,0.37087359824500993,0.10020267330835825,0,265,684,624,931,0.0,0.44850871947833987,0.6912970132310964,0.7992826361082532,203966,203518,1629130
Solomon Jones,200780,12.853733333333334,5,0.045434270717716246,0.0024895490804228084,0.23401761355974396,0.09958196321691233,0.26575936433513475,0.20787734821530449,3,266,360,215,293,0.0,0.5874138520261102,0.6064444819360572,0.619127647585299,201623,101131,201157
P.J. Tucker,200782,29.45631268436578,7,0.04933059207726257,0.09685860466327315,0.22129667554270163,0.04710741070471846,0.25680749152036564,0.198283744037718,3,267,874,251,397,0.0,0.43024614695553715,0.5139486870754629,0.5518664726035734,1628470,200757,201964
Craig Smith,200783,13.42492156862745,3,0.05871433140880803,0.004819833175349913,0.3075929899177854,0.14415682860819284,0.43772848565223305,0.2252176592845323,4,268,111,861,303,0.0,0.47365412039055466,0.4982609211463402,0.6130631514307981,2403,1628421,201168
Daniel Gibson,200789,23.412052545155994,4,0.09026549417377265,0.15591312630015275,0.2979392534966482,0.06143945057981728,0.3440188414315111,0.08626772170453796,0,269,656,914,299,0.0,0.39605209684695486,0.5535375152530533,0.6574028739831793,203917,1629015,201164
Paul Millsap,200794,31.567524822695034,10,0.08478953480560976,0.0572902262200066,0.3844061845585541,0.14216962804713792,0.4978632992295476,0.24565150332923613,4,270,310,180,332,0.0,0.8425614153941596,0.8770961534574548,0.9093975180521935,201188,2746,201576
Leon Powe,200796,11.268699999999999,2,0.012423793339071947,0.0035496552397348414,0.29817104013772666,0.2396017286821018,0.4206341459085787,0.22007862486356017,4,271,380,209,1,0.0,1.4349221986534961,1.5099825212953981,1.9412728023379713,201946,101124,406
Ryan Hollins,200797,12.864995670995672,7,0.025842801736582436,0.00020189688856705028,0.19160014725013072,0.12840642112864398,0.31435345549889726,0.18211099348747936,3,272,360,455,450,0.0,0.6509512289040085,0.6616861342587622,0.8958349234738365,201623,202363,202350
Lou Amundson,200811,13.201064814814814,7,0.03694052925491186,0.00046760163613812487,0.2522710826965184,0.10848357958404496,0.28149618495515116,0.28547079886232524,3,273,475,695,549,0.0,0.5438491973759689,0.5769996358179875,0.6025365118220635,202684,204028,203105
Pooh Jeter,200817,14.00710382513661,1,0.1895993445948582,0.03511098973978855,0.3019545117621816,0.047985019311044354,0.29610268013888347,0.0819256427261733,1,274,509,409,387,0.0,0.6567532209691316,0.7432305372956634,0.7557489784601027,202724,201979,201953
J.J. Barea,200826,21.031147286821707,10,0.20685450667854027,0.1485430616383673,0.4175423826896836,0.07364492237058508,0.4643537197320475,0.1063022803387224,2,275,384,161,377,0.0,0.7506189090365379,0.7617404405571436,0.8370596797468426,201950,2590,201943
Walker Russell,201041,12.758869047619047,1,0.16235205202730127,0.03638925304060201,0.2659214645274762,0.061581812837941854,0.23513055810850528,0.07277850608120402,1,276,612,409,105,0.0,0.8810278118508287,0.9189925067280283,0.935889900312593,203499,201979,2306
Greg Oden,201141,16.084806201550386,2,0.02747067385081015,0.0,0.2790442133266504,0.12144929491937118,0.41784340752021754,0.32964808620972175,4,277,577,837,586,0.0,0.5533399732736488,0.5873183881086739,0.6968318136861572,203186,1628386,203458
Kevin Durant,201142,36.90791366906475,10,0.12042415500370357,0.14373708627343962,0.5108182916845346,0.21574207633230674,0.7580601146154147,0.20123971774979532,2,278,17,134,132,0.0,1.340785016187216,1.5566882522647556,1.7468548050225003,977,2546,2544
Al Horford,201143,32.91756933542648,10,0.10763768972414563,0.046832171603505106,0.363879296674892,0.06671915282413812,0.4522976736126704,0.24703732067836703,4,279,286,784,7,0.0,0.9161085015308568,0.9842115556223215,1.017739349181315,201150,1627783,708
Mike Conley,201144,33.376886840757805,10,0.1805014830085299,0.11860079594925586,0.38171323306291355,0.11289396680773173,0.47454125224399585,0.08758141819613267,2,280,358,853,386,0.0,0.40252852498535147,0.7703151187932827,0.787982173038726,201609,1628412,201952
Jeff Green,201145,29.478224121557453,9,0.05301126880079844,0.11061330381497506,0.36344371253491803,0.10645745229549587,0.4441928740354961,0.14386011597080853,2,281,532,775,365,0.0,0.4165679833356322,0.4708397249923994,0.5128539941574682,203084,1627759,201814
Yi Jianlian,201146,20.479459770114943,3,0.025930102098373865,0.021552292653193864,0.3340605361245049,0.10271014467537701,0.35594958335040494,0.22528880914041713,4,282,305,219,664,0.0,0.675166033989844,0.6770829003509067,0.688997183267334,201175,101138,203928
Corey Brewer,201147,23.098317039106146,10,0.06699561837772045,0.10375855698210135,0.34531766837108435,0.09529340664556626,0.39375042136797433,0.11645628248690396,0,283,302,444,223,0.0,0.47296160738331317,0.5679841494658592,0.6162870309138229,201167,202343,101144
Brandan Wright,201148,16.770395238095237,8,0.028621865685648437,0.001362945985030878,0.2950778057591851,0.08808038428262048,0.4248984108333762,0.22079724957500224,3,284,333,219,392,0.0,0.42292219239784784,0.5424707425055391,0.6229278497879056,201577,101138,201959
Joakim Noah,201149,29.478222871994802,10,0.11307782520703107,0.0009257833642680904,0.2530694953609987,0.10547317614340031,0.3201887892704353,0.33195946347327243,3,285,158,838,189,0.0,0.8542183682274725,0.9246144662502674,1.1544664134708276,2585,1628389,2760
Spencer Hawes,201150,23.043812189054727,8,0.08727696673408998,0.07205612281385906,0.34368341724138396,0.060154718259210434,0.3823022605921826,0.25211546791276085,0,286,629,505,50,0.0,0.7837389859074702,0.7950822945371824,0.8450740574925563,203530,202720,1885
Acie Law,201151,12.462142857142856,2,0.11463288817561759,0.054190092592110134,0.27199258012578353,0.11775923967131624,0.34181443019638696,0.08336937321863096,1,287,757,708,147,0.0,0.8846346643223568,0.9427758616915687,1.1315770721750842,1627735,1626150,2563
Thaddeus Young,201152,31.31841988459831,10,0.057270083502928,0.04472763759842632,0.3783992154239489,0.06700642286608353,0.437029835431772,0.20008389975113522,4,288,541,345,295,0.0,0.6666206507970888,0.7329008573738597,0.7529870049742724,203094,201589,201160
Julian Wright,201153,13.638847222222221,2,0.06048898316389968,0.009775997279014091,0.23951193333584522,0.05132398571482397,0.2731169239824562,0.16008195544385573,3,289,173,32,252,0.0,0.5280690084836357,0.6977542652890262,0.7191396183622275,2735,1630,200758
Al Thornton,201154,23.718002283105022,2,0.04389475462495253,0.0164605329843572,0.31968087743304247,0.10193979199084371,0.3835015404074801,0.14641210917665087,3,290,185,400,404,0.0,0.5375903392654259,0.5407812206873455,0.7378539900312145,2754,201970,201974
Rodney Stuckey,201155,27.752642671854733,8,0.12513268328987961,0.057904535796885474,0.390540156082868,0.14714481917392566,0.4685640644871459,0.10557412943112532,2,291,11,247,763,0.0,0.6328934684786957,0.786884532853626,1.0656014763525221,947,200750,1627742
Nick Young,201156,23.84586737714624,10,0.03940344133319197,0.1862166414612097,0.4235311293393753,0.09824790003493424,0.5021145520360059,0.08655349495117028,2,292,614,407,220,0.0,0.6897494554642712,0.7537760650110172,0.8378179724182215,203501,201977,101139
Sean Williams,201157,10.790860215053764,2,0.01793632604254895,0.0029893876737581582,0.21224652483682926,0.09566040556026106,0.27502366598575056,0.21224652483682926,3,293,70,360,215,0.0,0.27350201606673463,0.46187960711361536,0.5367723697257006,2041,201623,101131
Marco Belinelli,201158,24.078950022925266,10,0.07169217721239869,0.16423506731924,0.3553189978176253,0.07774745273790805,0.429810311829552,0.09020075523376694,0,294,418,654,13,0.0,0.2940681021160729,0.3551167848956066,0.49117623937577326,202083,203914,951
Jason Smith,201160,16.478466542750926,10,0.04805189604773156,0.026845894975023734,0.3417775704803442,0.06937069499848571,0.3855431471623157,0.20642011682476233,3,295,347,54,440,0.0,0.5204716927466655,0.6336478105650978,0.6814323624556169,201591,1890,202338
Daequan Cook,201161,14.017482817869414,4,0.03566974231369149,0.2202698520196,0.3298531840760955,0.029050614874037397,0.33463366500473457,0.1239247748424127,0,296,641,931,879,0.0,0.6147603715542034,0.6437848153676604,0.6605186324276602,203798,1629130,1628510
Jared Dudley,201162,24.266666666666666,10,0.07150250599259098,0.12164181427637517,0.26237041994832366,0.06134623167201071,0.33649954861003023,0.13337406219842482,0,297,354,57,443,0.0,0.4564524860444802,0.4700279149477056,0.5568651181134646,201602,1897,202341
Wilson Chandler,201163,30.81030012771392,9,0.05975262042080518,0.12982671325561002,0.36610138297367417,0.06634344015504592,0.4229938363399976,0.17708164719922284,0,298,560,485,192,0.0,0.2897969041593026,0.4721111939872105,0.5020095378836237,203118,202694,2804
Rudy Fernandez,201164,23.264132149901382,3,0.09894094192285403,0.188725395647192,0.3077597422279007,0.07248886490491876,0.36269867141899703,0.10021267639487015,0,299,248,656,269,0.0,0.5730220368417616,0.6274705633665254,0.6574028739831793,200751,203917,200789
Morris Almond,201165,16.64875,1,0.030032284706059013,0.04504842705908852,0.25527442000150163,0.04504842705908852,0.2102259929424131,0.12012913882423605,3,300,237,893,518,0.0,0.8264141823865747,0.8701522166633857,0.8862824769455612,101211,1628971,202810
Aaron Brooks,201166,21.078151397011048,8,0.14778382069266344,0.16627991840138226,0.41264793988151705,0.08064298601001409,0.47063320619835053,0.08008810307875253,2,301,210,616,902,0.0,0.32435500310417004,0.5517999716201721,0.6407960762519949,101126,203504,1628988
Arron Afflalo,201167,30.386141067538126,9,0.0692610212899668,0.1100217776081305,0.3270539840726538,0.08146773855147493,0.4059943406360632,0.10238585755908136,0,302,856,283,223,0.0,0.3949124870178879,0.47296160738331317,0.5028560553127821,1628415,201147,101144
Tiago Splitter,201168,19.189549295774647,7,0.06209365719897421,0.0020551092217154588,0.28360507259673323,0.14062818817167208,0.41337054059648076,0.26114566467370004,4,303,934,268,593,0.0,0.5710856265115805,0.6130631514307981,0.7396125866675825,1629140,200783,203469
Carl Landry,201171,23.221295833333333,7,0.03143666078066631,0.0027991547270456306,0.3487100831115691,0.1526615924211809,0.48802186068068626,0.2116591612835273,4,304,348,861,268,0.0,0.8304399753808889,0.9194641662323839,0.9232721321446926,201593,1628421,200783
Glen Davis,201175,22.415978260869565,6,0.04327755337564917,0.0060612819853850365,0.35482744742444006,0.11080023469283848,0.3943470059691505,0.20875055157666064,4,305,245,219,282,0.0,0.47138709525638234,0.6004846970132618,0.675166033989844,200748,101138,201146
Josh McRoberts,201177,20.316454081632653,9,0.11087323660700271,0.07094380371795757,0.23593523395759694,0.05336480810642826,0.28138949403883706,0.20115393549764252,3,306,670,148,453,0.0,0.732545290870734,0.8327916969020508,0.878254482119417,203937,2564,202361
Chris Richard,201181,12.426666666666668,1,0.03129470672389127,0.0,0.1296494992846924,0.04917739628040057,0.16541487839771096,0.2637696709585121,3,307,60,14,22,0.0,0.5929475674353354,0.6490506042800562,0.655247676618361,1903,956,1112
Derrick Byars,201182,18.431666666666665,1,0.027127226693191068,0.16276336015914641,0.29839949362510176,0.10850890677276427,0.2712722669319107,0.29839949362510176,0,308,631,630,759,0.0,1.6342722890947468,1.6626039787671851,1.6628570534540283,203544,203543,1627737
Dominic McGuire,201187,13.377012089810018,4,0.0712691196843501,0.0023239930331853294,0.19366608609877742,0.04221920676953348,0.1897927643768019,0.23317396766292803,3,309,240,6,142,0.0,0.4911285072857368,0.6777316111819779,0.6889639899620184,101236,703,2555
Marc Gasol,201188,33.7221354899203,10,0.10798100885570787,0.038621249208337385,0.35368055430529266,0.1312121490382607,0.45586420501849634,0.2293084537229362,4,310,727,270,180,0.0,0.7542613072759992,0.8425614153941596,0.9756753388492237,1626178,200794,2746
Aaron Gray,201189,12.543174999999998,5,0.04783477867445842,0.0003986231556204869,0.19572396940965905,0.06896180592234423,0.24156563230601502,0.31730403187390754,3,311,258,747,151,0.0,0.594550350718243,0.6691141426802255,0.7887880287766385,200767,1626257,2570
